YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-03,WEEKDAY,0,TRAIN,EW9,173,634
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,EW9,86,224
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,DT20,1279,1882
2021-03,WEEKDAY,12,TRAIN,DT20,3234,3326
2021-03,WEEKDAY,17,TRAIN,SE2,4695,8498
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,SE2,1821,1956
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,EW33,280,285
2021-03,WEEKDAY,9,TRAIN,EW33,1126,2983
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1060,2056
2021-03,WEEKDAY,19,TRAIN,PE2,3254,9906
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,SW2,1321,1424
2021-03,WEEKDAY,14,TRAIN,SW2,2890,3998
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,NS16,13591,18783
2021-03,WEEKDAY,19,TRAIN,NS16,45409,91672
2021-03,WEEKDAY,23,TRAIN,PE7,217,1652
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,PE7,81,617
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,NS20,8878,3948
2021-03,WEEKDAY,20,TRAIN,NS20,35415,11820
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,CC3,2797,2264
2021-03,WEEKDAY,15,TRAIN,CC3,4760,3390
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1299,1873
2021-03,WEEKDAY,21,TRAIN,CC16,4355,6646
2021-03,WEEKDAY,13,TRAIN,NS7,2283,3110
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,NS7,1636,1184
2021-03,WEEKDAY,0,TRAIN,DT30,14,488
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,DT30,9,206
2021-03,WEEKDAY,15,TRAIN,EW28,14707,15746
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW28,4465,3810
2021-03,WEEKDAY,8,TRAIN,SE3,7509,914
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1285,451
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,BP11,906,942
2021-03,WEEKDAY,15,TRAIN,BP11,2082,3006
2021-03,WEEKDAY,15,TRAIN,EW33,3014,1021
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW33,575,290
2021-03,WEEKDAY,23,TRAIN,DT5,1705,4779
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,DT5,619,1738
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,DT17,1443,1117
2021-03,WEEKDAY,18,TRAIN,DT17,48339,5402
2021-03,WEEKDAY,15,TRAIN,SW7,2184,2965
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,SW7,907,924
2021-03,WEEKDAY,5,TRAIN,EW4,3854,278
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,EW4,617,52
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,CC16,1961,2307
2021-03,WEEKDAY,19,TRAIN,CC16,11981,12823
2021-03,WEEKDAY,7,TRAIN,EW4,25096,35421
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,EW4,3013,3384
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,NS8,6390,5624
2021-03,WEEKDAY,15,TRAIN,NS8,18081,14978
2021-03,WEEKDAY,12,TRAIN,BP7,735,846
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,BP7,299,416
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,124,250
2021-03,WEEKDAY,0,TRAIN,NS17/CC15,267,633
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,CC12,397,1067
2021-03,WEEKDAY,22,TRAIN,CC12,932,3254
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,CC3,218,2341
2021-03,WEEKDAY,9,TRAIN,CC3,605,7983
2021-03,WEEKDAY,5,TRAIN,EW2/DT32,13284,1906
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2026,304
2021-03,WEEKDAY,16,TRAIN,NS9/TE2,35660,54424
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,15147,17803
2021-03,WEEKDAY,7,TRAIN,NS7,8663,32077
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,NS7,2648,4950
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,15376,3147
2021-03,WEEKDAY,21,TRAIN,NS24/NE6/CC1,46694,7802
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,NS5,7709,1898
2021-03,WEEKDAY,6,TRAIN,NS5,66904,18296
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,PE4,859,523
2021-03,WEEKDAY,11,TRAIN,PE4,1419,805
2021-03,WEEKDAY,14,TRAIN,NE5,7366,8117
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,NE5,3293,3456
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3,5809,3752
2021-03,WEEKDAY,15,TRAIN,EW16/NE3,27650,16563
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,PW1,635,353
2021-03,WEEKDAY,17,TRAIN,PW1,1517,1224
2021-03,WEEKDAY,20,TRAIN,CC21,8496,6923
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,CC21,2856,2233
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,EW15,6154,1905
2021-03,WEEKDAY,21,TRAIN,EW15,33832,5549
2021-03,WEEKDAY,14,TRAIN,SW5,7503,7757
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,SW5,2819,2801
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,DT6,2168,1818
2021-03,WEEKDAY,13,TRAIN,DT6,5884,4496
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,1918,7808
2021-03,WEEKDAY,9,TRAIN,CE1/DT16,5122,22265
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,SE5,351,151
2021-03,WEEKDAY,6,TRAIN,SE5,3805,3150
2021-03,WEEKDAY,23,TRAIN,DT6,581,1839
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,DT6,214,670
2021-03,WEEKDAY,15,TRAIN,CG2,8058,5890
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,CG2,4565,4175
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,EW6,4037,3797
2021-03,WEEKDAY,13,TRAIN,EW6,7963,9204
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,NS14,13101,5606
2021-03,WEEKDAY,10,TRAIN,NS14,32322,10977
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,PW3,119,143
2021-03,WEEKDAY,19,TRAIN,PW3,640,309
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,NS19,7022,4881
2021-03,WEEKDAY,7,TRAIN,NS19,51579,41177
2021-03,WEEKDAY,16,TRAIN,EW19,11394,13107
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,EW19,4339,4690
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,EW31,565,1364
2021-03,WEEKDAY,8,TRAIN,EW31,2686,17256
2021-03,WEEKDAY,5,TRAIN,EW12/DT14,1358,650
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,215,79
2021-03,WEEKDAY,9,TRAIN,PE4,1645,747
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,PE4,589,364
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,PE1,204,1054
2021-03,WEEKDAY,22,TRAIN,PE1,514,2960
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,PE2,98,867
2021-03,WEEKDAY,23,TRAIN,PE2,339,2614
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,NS18,4533,5024
2021-03,WEEKDAY,18,TRAIN,NS18,24331,27773
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,EW4,5038,4656
2021-03,WEEKDAY,17,TRAIN,EW4,26281,14141
2021-03,WEEKDAY,13,TRAIN,DT8,5995,3120
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1103,917
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,EW30,99,372
2021-03,WEEKDAY,9,TRAIN,EW30,512,2999
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,SW1,307,280
2021-03,WEEKDAY,22,TRAIN,SW1,975,755
2021-03,WEEKDAY,7,TRAIN,NS8,64235,29855
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,NS8,7485,4230
2021-03,WEEKDAY,6,TRAIN,CC21,4434,2631
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,CC21,703,498
2021-03,WEEKDAY,0,TRAIN,NE14,159,2221
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,NE14,55,840
2021-03,WEEKDAY,5,TRAIN,CE1/DT16,743,0
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,131,0
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,DT2,859,269
2021-03,WEEKDAY,8,TRAIN,DT2,4488,3966
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,CC28,2,26
2021-03,WEEKDAY,0,TRAIN,CC28,10,65
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,5691,3801
2021-03,WEEKDAY,19,TRAIN,CC4/DT15,24557,11749
2021-03,WEEKDAY,11,TRAIN,CC20,4227,3010
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,CC20,2092,1611
2021-03,WEEKDAY,8,TRAIN,NE16/STC,77647,22746
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,11851,7127
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,EW25,2835,4082
2021-03,WEEKDAY,17,TRAIN,EW25,8227,16639
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,DT17,20,5
2021-03,WEEKDAY,0,TRAIN,DT17,92,22
2021-03,WEEKDAY,0,TRAIN,EW27,41,4214
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,EW27,14,2120
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,CG2,955,2303
2021-03,WEEKDAY,9,TRAIN,CG2,2878,8126
2021-03,WEEKDAY,16,TRAIN,EW2/DT32,43023,57328
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,19311,19790
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,15355,14511
2021-03,WEEKDAY,14,TRAIN,NE17/PTC,32337,37627
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,EW10,1782,3818
2021-03,WEEKDAY,22,TRAIN,EW10,3670,10409
2021-03,WEEKDAY,23,TRAIN,EW4,982,5875
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,EW4,464,2013
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,EW20,4433,4120
2021-03,WEEKDAY,14,TRAIN,EW20,12355,9758
2021-03,WEEKDAY,14,TRAIN,EW26,22117,18470
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,EW26,9473,8233
2021-03,WEEKDAY,6,TRAIN,NS20,5338,32141
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,NS20,811,5970
2021-03,WEEKDAY,6,TRAIN,DT29,12683,1901
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,DT29,1570,229
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1255,3503
2021-03,WEEKDAY,7,TRAIN,NS24/NE6/CC1,7488,25512
2021-03,WEEKDAY,7,TRAIN,BP7,5672,1290
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,BP7,239,101
2021-03,WEEKDAY,20,TRAIN,BP11,1083,4808
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,BP11,472,1235
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NS22,15983,34343
2021-03,WEEKDAY,11,TRAIN,NS22,21204,65386
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,3728,4464
2021-03,WEEKDAY,7,TRAIN,NE7/DT12,17059,24883
2021-03,WEEKDAY,18,TRAIN,CC3,9747,5420
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,CC3,2990,2022
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,NS5,8595,8981
2021-03,WEEKDAY,14,TRAIN,NS5,22767,21015
2021-03,WEEKDAY,16,TRAIN,DT7,6575,4429
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1148,1363
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,CC3,264,1436
2021-03,WEEKDAY,8,TRAIN,CC3,1016,8265
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1069,1608
2021-03,WEEKDAY,22,TRAIN,CC7,2946,4556
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,PW4,628,279
2021-03,WEEKDAY,10,TRAIN,PW4,1144,731
2021-03,WEEKDAY,18,TRAIN,BP13,1715,3646
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,BP13,397,279
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,BP9,727,395
2021-03,WEEKDAY,7,TRAIN,BP9,6458,7234
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,CC26,770,687
2021-03,WEEKDAY,16,TRAIN,CC26,4661,2131
2021-03,WEEKDAY,11,TRAIN,NS28,1700,1876
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NS28,669,1555
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,CG2,3317,5412
2021-03,WEEKDAY,14,TRAIN,CG2,5572,9046
2021-03,WEEKDAY,0,TRAIN,PE7,21,389
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,PE7,7,137
2021-03,WEEKDAY,9,TRAIN,NS9/TE2,37788,28332
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,12512,10717
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,DT21,1912,327
2021-03,WEEKDAY,22,TRAIN,DT21,7472,1043
2021-03,WEEKDAY,19,TRAIN,EW11,17899,18258
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,EW11,4694,4334
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,DT31,741,2714
2021-03,WEEKDAY,22,TRAIN,DT31,2200,7492
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,PE2,1779,1849
2021-03,WEEKDAY,17,TRAIN,PE2,5516,7744
2021-03,WEEKDAY,22,TRAIN,BP2,545,3197
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,BP2,205,1084
2021-03,WEEKDAY,15,TRAIN,DT29,4171,5060
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,DT29,1913,1773
2021-03,WEEKDAY,9,TRAIN,EW31,797,3847
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,EW31,160,428
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,PW4,519,512
2021-03,WEEKDAY,14,TRAIN,PW4,891,1412
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,EW7,5832,4650
2021-03,WEEKDAY,12,TRAIN,EW7,12189,10365
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,CC12,1648,890
2021-03,WEEKDAY,9,TRAIN,CC12,5688,2605
2021-03,WEEKDAY,6,TRAIN,NS19,31708,19056
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,NS19,5224,2677
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NS18,6071,3348
2021-03,WEEKDAY,11,TRAIN,NS18,14370,7321
2021-03,WEEKDAY,14,TRAIN,NS23,23735,29560
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,NS23,11807,16337
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,DT31,855,2623
2021-03,WEEKDAY,21,TRAIN,DT31,2635,8300
2021-03,WEEKDAY,19,TRAIN,PW1,1353,1008
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,PW1,511,193
2021-03,WEEKDAY,10,TRAIN,EW5,29800,19163
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,EW5,13103,8669
2021-03,WEEKDAY,23,TRAIN,DT10,505,1306
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,DT10,184,461
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,SW8,650,638
2021-03,WEEKDAY,15,TRAIN,SW8,2062,2441
2021-03,WEEKDAY,17,TRAIN,DT10,7720,4673
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,DT10,1389,1123
2021-03,WEEKDAY,22,TRAIN,PW5,353,2083
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,PW5,155,865
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,NE15,2774,462
2021-03,WEEKDAY,6,TRAIN,NE15,26283,3724
2021-03,WEEKDAY,21,TRAIN,NE16/STC,22563,41453
2021-03,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,8058,13873
2021-03,WEEKDAY,11,TRAIN,NS16,39435,27559
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,NS16,18723,13139
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,CC23,197,1211
2021-03,WEEKDAY,6,TRAIN,CC23,824,11962
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2023,1751
2021-03,WEEKDAY,14,TRAIN,SE2,3944,5151
2021-03,WEEKDAY,23,TRAIN,NS18,1517,8280
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NS18,603,3103
2021-03,WEEKDAY,15,TRAIN,EW14/NS26,27063,15260
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,5439,3746
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,PW4,459,204
2021-03,WEEKDAY,7,TRAIN,PW4,3770,1332
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,BP12,936,572
2021-03,WEEKDAY,9,TRAIN,BP12,3023,1499
2021-03,WEEKDAY,15,TRAIN,EW15,24632,16557
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,EW15,7603,5235
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,DT2,37,243
2021-03,WEEKDAY,23,TRAIN,DT2,99,803
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1346,1448
2021-03,WEEKDAY,16,TRAIN,BP3,3504,4519
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,EW23,5476,5423
2021-03,WEEKDAY,6,TRAIN,EW23,43084,42558
2021-03,WEEKDAY,11,TRAIN,DT6,4915,4371
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,DT6,2504,1560
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,8695,13349
2021-03,WEEKDAY,19,TRAIN,BP6/DT1,33080,69360
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1052,941
2021-03,WEEKDAY,14,TRAIN,BP2,2034,2181
2021-03,WEEKDAY,0,TRAIN,CC7,25,380
2021-03,WEEKENDS/HOLIDAY,0,TRAIN,CC7,13,138
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,NS22,29997,16886
2021-03,WEEKDAY,18,TRAIN,NS22,87758,57372
2021-03,WEEKDAY,19,TRAIN,EW30,12416,1910
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1047,402
2021-03,WEEKDAY,17,TRAIN,NS22,80128,44380
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,NS22,32190,22658
2021-03,WEEKDAY,23,TRAIN,NS9/TE2,6361,21721
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,2562,7909
2021-03,WEEKDAY,9,TRAIN,NS7,4751,5898
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,NS7,1920,2078
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,2330,195
2021-03,WEEKDAY,23,TRAIN,CC4/DT15,5196,331
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,PE6,2172,2394
2021-03,WEEKDAY,17,TRAIN,PE6,8122,8821
2021-03,WEEKDAY,20,TRAIN,DT8,2503,2126
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,DT8,458,765
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,SW6,684,1388
2021-03,WEEKDAY,19,TRAIN,SW6,2071,6653
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,NE13,5666,6372
2021-03,WEEKDAY,8,TRAIN,NE13,34804,24304
2021-03,WEEKENDS/HOLIDAY,13,TRAIN,BP13,519,323
2021-03,WEEKDAY,13,TRAIN,BP13,1250,1108
2021-03,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1462,792
2021-03,WEEKDAY,11,TRAIN,CC28,3171,1711
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,19654,19716
2021-03,WEEKDAY,14,TRAIN,EW8/CC9,38672,38390
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,SE3,624,53
2021-03,WEEKDAY,6,TRAIN,SE3,6405,727
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,BP2,956,923
2021-03,WEEKDAY,15,TRAIN,BP2,1912,2754
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,DT31,1978,2291
2021-03,WEEKDAY,15,TRAIN,DT31,5135,6104
2021-03,WEEKDAY,10,TRAIN,EW31,835,1172
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,EW31,189,152
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,NS12,5645,2917
2021-03,WEEKDAY,9,TRAIN,NS12,15881,7151
2021-03,WEEKDAY,19,TRAIN,PE1,2382,6516
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,PE1,780,1359
2021-03,WEEKDAY,20,TRAIN,DT23,2860,1406
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,DT23,573,361
2021-03,WEEKDAY,20,TRAIN,PW6,418,1476
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,PW6,151,407
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,PE7,452,1489
2021-03,WEEKDAY,20,TRAIN,PE7,1372,5027
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,EW6,3209,3988
2021-03,WEEKDAY,14,TRAIN,EW6,7242,9893
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,DT29,2195,2231
2021-03,WEEKDAY,17,TRAIN,DT29,8521,10805
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,BP8,588,455
2021-03,WEEKDAY,14,TRAIN,BP8,1589,1464
2021-03,WEEKDAY,7,TRAIN,DT8,5421,29273
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,DT8,384,699
2021-03,WEEKDAY,22,TRAIN,DT20,6559,1572
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,DT20,2337,624
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,CC16,3598,2157
2021-03,WEEKDAY,12,TRAIN,CC16,8502,5840
2021-03,WEEKDAY,18,TRAIN,PE4,2061,3608
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,PE4,731,1093
2021-03,WEEKDAY,18,TRAIN,PE1,3548,7048
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1055,1272
2021-03,WEEKENDS/HOLIDAY,17,TRAIN,NS10,14462,15008
2021-03,WEEKDAY,17,TRAIN,NS10,61322,67561
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,PE2,1595,1751
2021-03,WEEKDAY,14,TRAIN,PE2,5248,5398
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,NS19,7881,12201
2021-03,WEEKDAY,20,TRAIN,NS19,23700,40158
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,DT28,2092,1913
2021-03,WEEKDAY,15,TRAIN,DT28,6012,5482
2021-03,WEEKDAY,10,TRAIN,NS5,24966,12589
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,NS5,11660,5787
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,DT18,1406,2395
2021-03,WEEKDAY,12,TRAIN,DT18,10186,12522
2021-03,WEEKDAY,5,TRAIN,SW3,1236,53
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,SW3,172,16
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,PW4,525,329
2021-03,WEEKDAY,8,TRAIN,PW4,2624,1727
2021-03,WEEKDAY,10,TRAIN,CC14,5619,2822
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,CC14,2430,1125
2021-03,WEEKDAY,9,TRAIN,NE16/STC,48844,20253
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,14238,8709
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,PW5,667,755
2021-03,WEEKDAY,15,TRAIN,PW5,1704,2057
2021-03,WEEKDAY,7,TRAIN,EW28,96791,33755
2021-03,WEEKENDS/HOLIDAY,7,TRAIN,EW28,8719,3221
2021-03,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2115,1547
2021-03,WEEKDAY,6,TRAIN,EW18,18365,10929
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,DT10,1538,795
2021-03,WEEKDAY,12,TRAIN,DT10,3750,2315
2021-03,WEEKDAY,18,TRAIN,PW1,1995,1145
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,PW1,712,287
2021-03,WEEKENDS/HOLIDAY,9,TRAIN,BP3,1978,649
2021-03,WEEKDAY,9,TRAIN,BP3,5557,1888
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,NS8,5931,5887
2021-03,WEEKDAY,16,TRAIN,NS8,19853,19490
2021-03,WEEKDAY,16,TRAIN,CC8,9395,6321
2021-03,WEEKENDS/HOLIDAY,16,TRAIN,CC8,2138,2517
2021-03,WEEKENDS/HOLIDAY,10,TRAIN,CC11,1656,3446
2021-03,WEEKDAY,10,TRAIN,CC11,4923,15910
2021-03,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2,671,771
2021-03,WEEKDAY,18,TRAIN,NS27/CE2,14395,1770
2021-03,WEEKDAY,12,TRAIN,DT33,13411,6854
2021-03,WEEKENDS/HOLIDAY,12,TRAIN,DT33,5810,3280
2021-03,WEEKDAY,22,TRAIN,EW4,3148,11590
2021-03,WEEKENDS/HOLIDAY,22,TRAIN,EW4,1394,3952
2021-03,WEEKENDS/HOLIDAY,5,TRAIN,DT24,132,0
2021-03,WEEKDAY,5,TRAIN,DT24,1141,1
2021-03,WEEKDAY,14,TRAIN,NE1/CC29,25013,30760
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,NE1/CC29,12583,18943
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,SW5,2342,1325
2021-03,WEEKDAY,8,TRAIN,SW5,12450,3899
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CC24,303,246
2021-03,WEEKDAY,23,TRAIN,CC24,2194,623
2021-03,WEEKDAY,23,TRAIN,CC11,3783,1378
2021-03,WEEKENDS/HOLIDAY,23,TRAIN,CC11,750,572
2021-03,WEEKDAY,14,TRAIN,CC26,2418,2660
2021-03,WEEKENDS/HOLIDAY,14,TRAIN,CC26,797,776
2021-03,WEEKDAY,8,TRAIN,NS4/BP1,60791,33278
2021-03,WEEKENDS/HOLIDAY,8,TRAIN,NS4/BP1,10881,7504
2021-03,WEEKDAY,20,TRAIN,NS12,8322,16965
2021-03,WEEKENDS/HOLIDAY,20,TRAIN,NS12,3157,5335
2021-03,WEEKENDS/HOLIDAY,15,TRAIN,TE3,895,768
2021-03,WEEKDAY,15,TRAIN,TE3,7183,2256
2021-03,WEEKENDS/HOLIDAY,19,TRAIN,PE4,608,983
2021-03,WEEKDAY,19,TRAIN,PE4,1273,3267
2021-03,WEEKDAY,9,TRAIN,DT18,2686,41300
