YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,EW9,4961,7874
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,NE10,2602,6185
2021-01,WEEKDAY,21,TRAIN,NE10,5714,10943
2021-01,WEEKDAY,19,TRAIN,EW4,11324,18284
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,EW4,4047,6376
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,CC6,2984,3742
2021-01,WEEKDAY,10,TRAIN,CC6,2776,4969
2021-01,WEEKDAY,11,TRAIN,NS12,8913,5491
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,NS12,7472,4453
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,621,2746
2021-01,WEEKDAY,9,TRAIN,CG1/DT35,1519,21124
2021-01,WEEKDAY,21,TRAIN,EW30,1907,410
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,EW30,264,344
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,CC24,3611,1943
2021-01,WEEKDAY,16,TRAIN,CC24,26075,5868
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,DT10,1435,1298
2021-01,WEEKDAY,16,TRAIN,DT10,4776,3473
2021-01,WEEKDAY,10,TRAIN,EW3,13573,7881
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,EW3,8412,4333
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,EW26,1304,8803
2021-01,WEEKDAY,23,TRAIN,EW26,1675,14263
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,DT27,2170,1926
2021-01,WEEKDAY,9,TRAIN,DT27,5702,10719
2021-01,WEEKDAY,6,TRAIN,NE11,4026,4762
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,NE11,591,509
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,DT33,7935,2176
2021-01,WEEKDAY,10,TRAIN,DT33,13494,3216
2021-01,WEEKDAY,19,TRAIN,DT7,4535,4196
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,DT7,1202,1582
2021-01,WEEKDAY,14,TRAIN,EW5,24352,22518
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,EW5,16361,14058
2021-01,WEEKDAY,14,TRAIN,PE4,1037,1841
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,PE4,823,833
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,BP12,1229,720
2021-01,WEEKDAY,12,TRAIN,BP12,2843,1083
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,DT24,1427,1717
2021-01,WEEKDAY,16,TRAIN,DT24,2703,3997
2021-01,WEEKDAY,21,TRAIN,EW33,1982,697
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,EW33,675,666
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,11909,7159
2021-01,WEEKDAY,9,TRAIN,NE12/CC13,31044,11920
2021-01,WEEKDAY,21,TRAIN,SW2,900,2774
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,SW2,488,1577
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,NE11,2131,1724
2021-01,WEEKDAY,14,TRAIN,NE11,5817,3931
2021-01,WEEKDAY,5,TRAIN,EW28,14249,626
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,EW28,3020,128
2021-01,WEEKDAY,9,TRAIN,BP7,1006,750
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,BP7,472,370
2021-01,WEEKDAY,15,TRAIN,EW30,1872,235
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,EW30,835,173
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,NS18,6628,5476
2021-01,WEEKDAY,14,TRAIN,NS18,13157,9801
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,4214,4749
2021-01,WEEKDAY,14,TRAIN,CG1/DT35,5690,5717
2021-01,WEEKDAY,12,TRAIN,SW6,3329,2036
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,SW6,1909,1153
2021-01,WEEKDAY,23,TRAIN,CC8,1226,2159
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,CC8,723,1350
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,DT24,1669,1632
2021-01,WEEKDAY,15,TRAIN,DT24,2552,3321
2021-01,WEEKDAY,9,TRAIN,DT5,10881,10432
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,DT5,5042,5400
2021-01,WEEKDAY,6,TRAIN,PE7,7667,1164
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,PE7,814,168
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,EW17,6403,4431
2021-01,WEEKDAY,7,TRAIN,EW17,41924,21301
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,DT13,1206,889
2021-01,WEEKDAY,23,TRAIN,DT13,2201,1537
2021-01,WEEKDAY,5,TRAIN,BP13,1909,174
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,BP13,454,52
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1667,1831
2021-01,WEEKDAY,15,TRAIN,PE7,2462,3838
2021-01,WEEKDAY,10,TRAIN,PE6,5167,3986
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,PE6,3507,2556
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,NS22,12720,50744
2021-01,WEEKDAY,10,TRAIN,NS22,12113,66870
2021-01,WEEKDAY,19,TRAIN,BP5,2296,2597
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,BP5,834,794
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,SW1,833,887
2021-01,WEEKDAY,18,TRAIN,SW1,3846,2560
2021-01,WEEKDAY,11,TRAIN,EW22,12026,10763
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,EW22,2475,1574
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,BP7,153,620
2021-01,WEEKDAY,21,TRAIN,BP7,324,1343
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,PW1,416,191
2021-01,WEEKDAY,20,TRAIN,PW1,912,335
2021-01,WEEKDAY,10,TRAIN,NS21/DT11,32271,36339
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,21728,23028
2021-01,WEEKDAY,23,TRAIN,EW27,3533,17521
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,EW27,1980,10985
2021-01,WEEKDAY,6,TRAIN,NS10,98843,23772
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,NS10,16357,5144
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,NE1/CC29,263,17
2021-01,WEEKDAY,5,TRAIN,NE1/CC29,526,111
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1783,1825
2021-01,WEEKDAY,17,TRAIN,SE4,2753,4438
2021-01,WEEKDAY,6,TRAIN,CC2,337,1319
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,CC2,160,328
2021-01,WEEKDAY,8,TRAIN,EW29,7858,55473
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,EW29,3563,7233
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,DT7,675,954
2021-01,WEEKDAY,21,TRAIN,DT7,1704,1608
2021-01,WEEKENDS/HOLIDAY,13,TRAIN,EW26,15572,9906
2021-01,WEEKDAY,13,TRAIN,EW26,20866,14897
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1627,2871
2021-01,WEEKDAY,19,TRAIN,CC14,4551,8341
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1536,1469
2021-01,WEEKDAY,14,TRAIN,SW6,5433,3653
2021-01,WEEKDAY,15,TRAIN,EW29,10215,3735
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,EW29,5866,3305
2021-01,WEEKDAY,5,TRAIN,NE10,1391,458
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,NE10,226,72
2021-01,WEEKDAY,18,TRAIN,CE1/DT16,21877,15131
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,16537,10890
2021-01,WEEKDAY,18,TRAIN,CC2,10907,3616
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,CC2,1756,810
2021-01,WEEKDAY,23,TRAIN,EW15,9906,1664
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,EW15,4007,925
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,DT22,1761,3360
2021-01,WEEKDAY,11,TRAIN,DT22,2569,3965
2021-01,WEEKDAY,23,TRAIN,NS23,11661,1504
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,NS23,7293,870
2021-01,WEEKDAY,17,TRAIN,BP6/DT1,32657,52447
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,15965,19010
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,DT10,1502,1203
2021-01,WEEKDAY,15,TRAIN,DT10,7435,3126
2021-01,WEEKDAY,19,TRAIN,CG1/DT35,20698,6289
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,5204,4187
2021-01,WEEKDAY,20,TRAIN,NE5,12317,4344
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,NE5,5345,3105
2021-01,WEEKDAY,21,TRAIN,NE8,20552,13036
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,NE8,15109,7083
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2,352,558
2021-01,WEEKDAY,10,TRAIN,NS27/CE2,705,2306
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3970,2682
2021-01,WEEKDAY,11,TRAIN,CC16,5877,3494
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,EW17,12419,13999
2021-01,WEEKDAY,17,TRAIN,EW17,29554,35307
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,DT25,1160,1010
2021-01,WEEKDAY,14,TRAIN,DT25,2394,1995
2021-01,WEEKDAY,13,TRAIN,CC28,2469,2186
2021-01,WEEKENDS/HOLIDAY,13,TRAIN,CC28,1742,1429
2021-01,WEEKDAY,5,TRAIN,NE9,2603,40
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,NE9,347,1
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1333,1541
2021-01,WEEKDAY,15,TRAIN,DT7,5859,3590
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,CC3,78,1148
2021-01,WEEKDAY,6,TRAIN,CC3,120,2839
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,CC20,2228,1513
2021-01,WEEKDAY,9,TRAIN,CC20,4461,3697
2021-01,WEEKDAY,8,TRAIN,EW16/NE3,15374,74954
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3,4902,7918
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,EW18,7520,5998
2021-01,WEEKDAY,11,TRAIN,EW18,10912,9616
2021-01,WEEKDAY,5,TRAIN,CC17,1099,96
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,CC17,192,22
2021-01,WEEKDAY,12,TRAIN,BP2,2363,1428
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1947,1065
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,37476,31620
2021-01,WEEKDAY,17,TRAIN,EW12/DT14,58489,41131
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,PE7,292,1462
2021-01,WEEKDAY,22,TRAIN,PE7,462,2586
2021-01,WEEKDAY,19,TRAIN,BP9,1444,3589
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,BP9,660,923
2021-01,WEEKDAY,11,TRAIN,NE17/PTC,25312,19542
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,20031,16415
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,NS7,1761,768
2021-01,WEEKDAY,21,TRAIN,NS7,4311,1109
2021-01,WEEKDAY,21,TRAIN,BP5,960,1395
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,BP5,458,657
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,597,513
2021-01,WEEKDAY,23,TRAIN,CC19/DT9,1072,999
2021-01,WEEKDAY,9,TRAIN,EW27,36602,28877
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,EW27,17556,12076
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2142,6724
2021-01,WEEKDAY,8,TRAIN,EW15,8719,103961
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,EW22,234,865
2021-01,WEEKDAY,23,TRAIN,EW22,552,1533
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4370,6477
2021-01,WEEKDAY,8,TRAIN,CE1/DT16,8111,15119
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,DT13,1782,5849
2021-01,WEEKDAY,10,TRAIN,DT13,2878,11795
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,SW7,1010,288
2021-01,WEEKDAY,7,TRAIN,SW7,6922,2940
2021-01,WEEKDAY,21,TRAIN,DT30,1453,7281
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,DT30,928,3584
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,NE14,12675,13297
2021-01,WEEKDAY,15,TRAIN,NE14,21541,23778
2021-01,WEEKDAY,17,TRAIN,NE1/CC29,42407,27862
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,25929,20339
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,NS8,9371,7523
2021-01,WEEKDAY,14,TRAIN,NS8,14134,13563
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,DT25,460,1643
2021-01,WEEKDAY,22,TRAIN,DT25,886,3230
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,DT23,727,653
2021-01,WEEKDAY,19,TRAIN,DT23,5511,2495
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,CG2,958,3101
2021-01,WEEKDAY,7,TRAIN,CG2,1997,8453
2021-01,WEEKDAY,5,TRAIN,CC12,511,112
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,CC12,139,3
2021-01,WEEKDAY,7,TRAIN,EW16/NE3,14682,66303
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3,3905,7653
2021-01,WEEKDAY,16,TRAIN,NS23,26141,23776
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,NS23,22189,21833
2021-01,WEEKDAY,5,TRAIN,PE6,1329,147
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,PE6,270,53
2021-01,WEEKDAY,21,TRAIN,CC22/EW21,16769,7863
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,CC22/EW21,5368,3812
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,NS8,1774,4841
2021-01,WEEKDAY,23,TRAIN,NS8,2665,8276
2021-01,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,37
2021-01,WEEKDAY,0,TRAIN,EW33,0,47
2021-01,WEEKDAY,13,TRAIN,NS16,38557,33406
2021-01,WEEKENDS/HOLIDAY,13,TRAIN,NS16,23195,22158
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,SW4,575,574
2021-01,WEEKDAY,15,TRAIN,SW4,678,1663
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,DT6,2883,1772
2021-01,WEEKDAY,12,TRAIN,DT6,4722,4474
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,BP8,860,776
2021-01,WEEKDAY,17,TRAIN,BP8,3111,2539
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,NE13,462,168
2021-01,WEEKDAY,5,TRAIN,NE13,2876,501
2021-01,WEEKDAY,19,TRAIN,DT33,9077,31483
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,DT33,4521,7262
2021-01,WEEKDAY,8,TRAIN,NS24/NE6/CC1,11592,30586
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,2393,6749
2021-01,WEEKDAY,23,TRAIN,PE1,149,1647
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,PE1,116,984
2021-01,WEEKDAY,19,TRAIN,NE1/CC29,43504,26677
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,26887,13945
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1470,358
2021-01,WEEKDAY,7,TRAIN,BP11,12862,2751
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,BP4,441,986
2021-01,WEEKDAY,20,TRAIN,BP4,1052,2298
2021-01,WEEKDAY,7,TRAIN,CC3,491,4767
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,CC3,202,1509
2021-01,WEEKDAY,9,TRAIN,EW24/NS1,27900,63556
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,12061,25703
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,DT18,1077,2579
2021-01,WEEKDAY,11,TRAIN,DT18,5394,9472
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,DT21,1882,2236
2021-01,WEEKDAY,14,TRAIN,DT21,2948,3612
2021-01,WEEKDAY,6,TRAIN,NS17/CC15,20759,12714
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,3173,1343
2021-01,WEEKDAY,18,TRAIN,DT22,7250,9909
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,DT22,2992,4016
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6667,1808
2021-01,WEEKDAY,6,TRAIN,NS3,36137,8120
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,CG2,6717,2656
2021-01,WEEKDAY,20,TRAIN,CG2,8162,3786
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,CC2,149,730
2021-01,WEEKDAY,7,TRAIN,CC2,541,6986
2021-01,WEEKDAY,10,TRAIN,EW8/CC9,18035,35077
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,15659,36239
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,NS28,694,1500
2021-01,WEEKDAY,12,TRAIN,NS28,711,796
2021-01,WEEKDAY,23,TRAIN,SE4,128,1445
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,SE4,88,771
2021-01,WEEKDAY,13,TRAIN,EW20,11094,9135
2021-01,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6659,5627
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1381,1741
2021-01,WEEKDAY,18,TRAIN,BP11,3274,8648
2021-01,WEEKDAY,13,TRAIN,NS15,22497,19778
2021-01,WEEKENDS/HOLIDAY,13,TRAIN,NS15,7208,5354
2021-01,WEEKDAY,6,TRAIN,EW19,14909,6900
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2136,1366
2021-01,WEEKDAY,19,TRAIN,EW9,15664,28149
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,EW9,8062,10383
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2,225,575
2021-01,WEEKDAY,9,TRAIN,NS27/CE2,505,7236
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,TE1,491,141
2021-01,WEEKDAY,17,TRAIN,TE1,9358,686
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,DT30,3772,1347
2021-01,WEEKDAY,11,TRAIN,DT30,4864,1630
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,NS8,3336,499
2021-01,WEEKDAY,5,TRAIN,NS8,12252,1980
2021-01,WEEKDAY,14,TRAIN,EW9,13648,10334
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,EW9,8804,8651
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1216,927
2021-01,WEEKDAY,8,TRAIN,DT34,5439,5891
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,1972,5274
2021-01,WEEKDAY,23,TRAIN,NE12/CC13,2880,8922
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,8000,3799
2021-01,WEEKDAY,6,TRAIN,EW2/DT32,47622,22156
2021-01,WEEKDAY,22,TRAIN,NS2,8448,18668
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4886,10053
2021-01,WEEKDAY,9,TRAIN,NS11,40796,17401
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,NS11,20119,8752
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,DT31,2848,2843
2021-01,WEEKDAY,14,TRAIN,DT31,4540,5130
2021-01,WEEKDAY,22,TRAIN,NE17/PTC,11549,21566
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,8053,12535
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,12435,16146
2021-01,WEEKDAY,12,TRAIN,NE7/DT12,22682,19930
2021-01,WEEKDAY,8,TRAIN,PE4,2308,797
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,PE4,652,337
2021-01,WEEKDAY,15,TRAIN,DT34,2260,2438
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1451,1304
2021-01,WEEKDAY,23,TRAIN,TE1,1,0
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,TE1,2,0
2021-01,WEEKDAY,22,TRAIN,CC14,1090,4072
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,CC14,673,1987
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1628,2706
2021-01,WEEKDAY,20,TRAIN,CC16,4638,6516
2021-01,WEEKDAY,8,TRAIN,CC16,12631,20028
2021-01,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2266,3756
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,NS5,8446,15316
2021-01,WEEKDAY,19,TRAIN,NS5,18701,54944
2021-01,WEEKDAY,21,TRAIN,NS23,43554,5735
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,NS23,25748,3701
2021-01,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7697,3154
2021-01,WEEKDAY,6,TRAIN,NS8,41193,14218
2021-01,WEEKDAY,0,TRAIN,SW6,18,280
2021-01,WEEKENDS/HOLIDAY,0,TRAIN,SW6,12,185
2021-01,WEEKDAY,16,TRAIN,NE8,16915,18339
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,NE8,14139,14381
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,EW9,8177,7072
2021-01,WEEKDAY,11,TRAIN,EW9,10774,7958
2021-01,WEEKDAY,11,TRAIN,DT31,4771,2869
2021-01,WEEKENDS/HOLIDAY,11,TRAIN,DT31,3334,1842
2021-01,WEEKDAY,16,TRAIN,EW6,6391,10798
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,EW6,4020,5291
2021-01,WEEKDAY,15,TRAIN,NE11,8641,3691
2021-01,WEEKENDS/HOLIDAY,15,TRAIN,NE11,2124,1799
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1489,617
2021-01,WEEKDAY,10,TRAIN,SE5,1823,911
2021-01,WEEKDAY,16,TRAIN,BP6/DT1,23295,35081
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,14991,17246
2021-01,WEEKENDS/HOLIDAY,14,TRAIN,CC24,2922,2246
2021-01,WEEKDAY,14,TRAIN,CC24,12291,15310
2021-01,WEEKDAY,7,TRAIN,NS18,27039,13958
2021-01,WEEKENDS/HOLIDAY,7,TRAIN,NS18,4984,2139
2021-01,WEEKDAY,20,TRAIN,NE9,12665,16939
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,NE9,5334,8597
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,BP7,391,669
2021-01,WEEKDAY,17,TRAIN,BP7,1078,1898
2021-01,WEEKDAY,19,TRAIN,DT21,8083,3859
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,DT21,2440,1322
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,PE6,2790,3478
2021-01,WEEKDAY,18,TRAIN,PE6,6071,10797
2021-01,WEEKENDS/HOLIDAY,0,TRAIN,DT34,1,184
2021-01,WEEKDAY,0,TRAIN,DT34,1,388
2021-01,WEEKDAY,20,TRAIN,CC11,14223,3732
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,CC11,3560,1752
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1124,1918
2021-01,WEEKDAY,21,TRAIN,DT27,3059,3555
2021-01,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,16912,6583
2021-01,WEEKDAY,21,TRAIN,CE1/DT16,21085,10282
2021-01,WEEKDAY,16,TRAIN,EW29,21138,4163
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,EW29,7781,3546
2021-01,WEEKDAY,23,TRAIN,DT20,2582,590
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1488,296
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,EW15,9088,6779
2021-01,WEEKDAY,16,TRAIN,EW15,30055,13391
2021-01,WEEKENDS/HOLIDAY,9,TRAIN,EW32,389,460
2021-01,WEEKDAY,9,TRAIN,EW32,548,3732
2021-01,WEEKDAY,19,TRAIN,NE7/DT12,25015,23383
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,14474,12194
2021-01,WEEKENDS/HOLIDAY,19,TRAIN,DT3,1883,3170
2021-01,WEEKDAY,19,TRAIN,DT3,3538,10963
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,NS2,12967,15312
2021-01,WEEKDAY,17,TRAIN,NS2,35721,43849
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,EW30,51,129
2021-01,WEEKDAY,23,TRAIN,EW30,128,141
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1782,673
2021-01,WEEKDAY,10,TRAIN,SW7,2568,952
2021-01,WEEKENDS/HOLIDAY,16,TRAIN,NS7,1928,1146
2021-01,WEEKDAY,16,TRAIN,NS7,5788,1824
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1375,3310
2021-01,WEEKDAY,23,TRAIN,NS15,2633,5685
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3661,14567
2021-01,WEEKDAY,22,TRAIN,EW26,5301,26477
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,NE5,2545,4930
2021-01,WEEKDAY,12,TRAIN,NE5,5141,7396
2021-01,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,9964,28726
2021-01,WEEKDAY,10,TRAIN,NE4/DT19,16672,50792
2021-01,WEEKDAY,18,TRAIN,PE5,4875,9344
2021-01,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2089,2793
2021-01,WEEKENDS/HOLIDAY,13,TRAIN,NE11,2269,1876
2021-01,WEEKDAY,13,TRAIN,NE11,4358,3276
2021-01,WEEKENDS/HOLIDAY,22,TRAIN,PW3,53,72
2021-01,WEEKDAY,22,TRAIN,PW3,63,121
2021-01,WEEKDAY,20,TRAIN,SE3,743,4031
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,SE3,493,1766
2021-01,WEEKENDS/HOLIDAY,12,TRAIN,DT13,3280,5473
2021-01,WEEKDAY,12,TRAIN,DT13,5888,10187
2021-01,WEEKENDS/HOLIDAY,20,TRAIN,TE3,454,1281
2021-01,WEEKDAY,20,TRAIN,TE3,918,2980
2021-01,WEEKDAY,23,TRAIN,NS16,7318,23665
2021-01,WEEKENDS/HOLIDAY,23,TRAIN,NS16,4361,13680
2021-01,WEEKDAY,5,TRAIN,CC11,622,915
2021-01,WEEKENDS/HOLIDAY,5,TRAIN,CC11,152,118
2021-01,WEEKENDS/HOLIDAY,17,TRAIN,EW9,9718,10623
2021-01,WEEKDAY,17,TRAIN,EW9,22363,19711
