SUBZONE_N,PLN_AREA_N,REGION_C,region_pln,region_pln_subzone,Male Percentage,00 - 19,20 - 39,40 - 59,60 & Over,Average Income,Year
KAMPONG JAVA,KALLANG,CR,CR_KALLANG,CR_KALLANG_KAMPONG JAVA,0.4920774647887324,2140,3000,3550,2670,11531.107142857143,2014-12-31
KAMPONG JAVA,KALLANG,CR,CR_KALLANG,CR_KALLANG_KAMPONG JAVA,0.4899563318777293,2190,3110,3530,2630,11466.26926483614,2013-12-31
KAMPONG JAVA,KALLANG,CR,CR_KALLANG,CR_KALLANG_KAMPONG JAVA,0.4919011082693947,2280,3280,3630,2550,11447.769696969695,2012-12-31
KAMPONG JAVA,KALLANG,CR,CR_KALLANG,CR_KALLANG_KAMPONG JAVA,0.4911242603550296,2300,3450,3630,2460,11380.958620689657,2011-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5237603305785123,1610,2320,3110,2650,10963.872570194384,2020-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5263157894736842,1580,2310,3030,2590,10497.738173817384,2019-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5272914521112255,1640,2390,3150,2530,10297.347732181426,2018-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5245245245245245,1730,2490,3230,2540,10212.648421052632,2017-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5230166503428012,1820,2630,3310,2470,10129.954498448813,2016-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5232558139534884,1830,2740,3310,2450,10006.11282051282,2015-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5278846153846154,1880,2810,3340,2370,9964.574642126789,2014-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5260663507109005,1910,2930,3340,2360,9926.686175580222,2013-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.527117031398668,1970,2990,3310,2270,9795.696482412059,2012-12-31
LAVENDER,KALLANG,CR,CR_KALLANG,CR_KALLANG_LAVENDER,0.5270142180094787,1970,3110,3240,2220,9869.823823823825,2011-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4707470747074707,2270,2480,4060,2290,15983.759781619654,2020-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4678150498640072,2300,2450,4070,2220,15856.38496791934,2019-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4683544303797468,2400,2470,4060,2160,15760.060384263496,2018-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4687782805429864,2410,2580,4020,2060,15578.131147540984,2017-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4696969696969697,2460,2810,4000,1980,15455.906306306306,2016-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4677276746242264,2490,2930,4000,1890,15310.850492390333,2015-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4647266313932981,2510,3070,3950,1820,15168.123655913978,2014-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4650751547303271,2500,3140,3910,1770,15016.389587073609,2013-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4654088050314466,2440,3110,3850,1740,14818.897366030882,2012-12-31
TANJONG RHU,KALLANG,CR,CR_KALLANG,CR_KALLANG_TANJONG RHU,0.4662408759124088,2420,3170,3750,1660,14682.68382352941,2011-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.5454545454545454,30,30,30,30,0.0,2020-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.5454545454545454,40,10,50,30,0.0,2019-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.5454545454545454,40,10,50,30,0.0,2018-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.5454545454545454,30,20,40,30,0.0,2017-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.0,0,0,0,0,0.0,2016-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.0,0,0,0,0,0.0,2015-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.0,0,0,0,0,0.0,2014-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.0,0,0,0,0,0.0,2013-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.0,0,0,0,0,0.0,2012-12-31
LIM CHU KANG,LIM CHU KANG,NR,NR_LIM CHU KANG,NR_LIM CHU KANG_LIM CHU KANG,0.0,0,0,0,0,0.0,2011-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2020-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2019-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2018-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2017-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2016-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2015-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2014-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2013-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2012-12-31
MANDAI EAST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI EAST,0.0,0,0,0,0,0.0,2011-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4736842105263158,400,590,670,420,22521.743842364533,2020-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4711538461538462,430,590,680,410,22548.94581280788,2019-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4784688995215311,450,590,690,370,22558.910891089112,2018-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4719626168224299,510,590,680,340,22556.243902439022,2017-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4697674418604651,530,600,690,330,22600.048543689318,2016-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4716981132075472,530,610,680,290,22668.257425742573,2015-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4714285714285714,530,610,690,300,22695.594059405943,2014-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4716981132075472,580,600,700,280,22620.28431372549,2013-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.4734299516908213,590,570,670,250,22523.92,2012-12-31
MANDAI ESTATE,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI ESTATE,0.477832512315271,580,570,640,240,22564.48979591837,2011-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2020-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2019-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2018-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2017-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2016-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2015-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2014-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2013-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2012-12-31
MANDAI WEST,MANDAI,NR,NR_MANDAI,NR_MANDAI_MANDAI WEST,0.0,0,0,0,0,0.0,2011-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2020-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2019-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2018-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2017-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2016-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2015-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2014-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2013-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2012-12-31
MARINA EAST,MARINA EAST,CR,CR_MARINA EAST,CR_MARINA EAST_MARINA EAST,0.0,0,0,0,0,0.0,2011-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2020-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2019-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2018-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2017-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2016-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2015-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2014-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2013-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2012-12-31
MARINA SOUTH,MARINA SOUTH,CR,CR_MARINA SOUTH,CR_MARINA SOUTH_MARINA SOUTH,0.0,0,0,0,0,0.0,2011-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2020-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2019-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2018-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2017-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2016-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2015-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2014-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2013-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2012-12-31
EAST COAST,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_EAST COAST,0.0,0,0,0,0,0.0,2011-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4748663101604278,1880,2220,3090,2190,23060.861842105263,2020-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4742489270386266,1880,2250,3110,2100,23081.34433443344,2019-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.476545842217484,1890,2350,3090,2060,23082.75846994536,2018-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4787685774946922,1920,2420,3110,1990,23053.11668484188,2017-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4794952681388013,1960,2500,3080,1970,23084.615384615387,2016-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4812889812889813,2020,2560,3110,1950,23112.93333333333,2015-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4820512820512821,2100,2620,3140,1930,23153.53340402969,2014-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4783505154639176,2130,2620,3120,1820,23193.64705882353,2013-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4778947368421053,2190,2560,3010,1740,23212.417943107223,2012-12-31
KATONG,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_KATONG,0.4754797441364606,2230,2540,2950,1670,23190.220994475138,2011-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2020-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2019-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2018-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2017-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2016-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2015-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2014-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2013-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2012-12-31
MARINA EAST (MP),MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINA EAST (MP),0.0,0,0,0,0,0.0,2011-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4661458333333333,5170,5700,8340,7670,10669.568495707354,2020-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4666666666666667,5150,5760,8330,7640,10517.116261682242,2019-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4671506352087114,5370,6100,8550,7540,10576.54333576111,2018-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4656461374154504,5560,6330,8770,7440,10425.219878441188,2017-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4664323374340949,5730,6560,8830,7340,10325.189551711966,2016-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4673123486682809,5930,6810,9070,7120,10251.285416666668,2015-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4678141135972461,5970,7000,9050,7050,9980.83097131006,2014-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4677419354838709,6110,7160,9000,6890,9865.435667471542,2013-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4675638371290545,6040,7380,8830,6730,9770.22831367106,2012-12-31
MARINE PARADE,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MARINE PARADE,0.4665523156089194,6080,7680,8830,6610,9782.496894409938,2011-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4729458917835671,2040,2440,3170,2340,23308.178137651827,2020-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4735812133072407,2100,2500,3320,2300,23247.988165680472,2019-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4709302325581395,2160,2610,3320,2250,23226.896484375,2018-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4730250481695568,2250,2660,3320,2160,23272.851311953353,2017-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4724637681159421,2290,2660,3320,2100,23280.85380116959,2016-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4730656219392752,2240,2690,3290,1990,23291.532673267327,2015-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4725490196078431,2250,2720,3290,1920,23346.205940594056,2014-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4715852442671984,2220,2720,3260,1840,23377.633434038267,2013-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4695912263210369,2250,2750,3260,1780,23413.89717741936,2012-12-31
MOUNTBATTEN,MARINE PARADE,CR,CR_MARINE PARADE,CR_MARINE PARADE_MOUNTBATTEN,0.4694501018329939,2220,2750,3160,1680,23439.319587628863,2011-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2020-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2019-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2018-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2017-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2016-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2015-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2014-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2013-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2012-12-31
BRAS BASAH,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_BRAS BASAH,0.0,0,0,0,0,0.0,2011-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.5,40,140,120,30,20536.0,2020-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.4814814814814815,40,110,100,30,20536.0,2019-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.4583333333333333,30,90,90,30,20536.0,2018-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.4545454545454545,20,70,80,20,20536.0,2017-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.4782608695652174,20,100,70,20,20536.0,2016-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.4761904761904762,20,90,90,20,20536.0,2015-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.4736842105263158,30,70,80,20,20536.0,2014-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.5263157894736842,40,80,60,20,20536.0,2013-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.5,40,80,60,10,20536.0,2012-12-31
DHOBY GHAUT,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_DHOBY GHAUT,0.5,30,80,60,10,20536.0,2011-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5,40,40,90,30,20536.0,2020-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5,30,30,90,30,20536.0,2019-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5294117647058824,30,40,90,30,20536.0,2018-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5,40,40,80,20,20536.0,2017-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.4705882352941176,40,20,70,30,20536.0,2016-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5,40,30,70,20,20536.0,2015-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5,40,30,70,20,20536.0,2014-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.5,40,40,60,10,20536.0,2013-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.4666666666666667,40,30,50,10,20536.0,2012-12-31
FORT CANNING,MUSEUM,CR,CR_MUSEUM,CR_MUSEUM_FORT CANNING,0.4666666666666667,30,40,60,20,20536.0,2011-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4704370179948586,850,920,1340,790,21162.821621621617,2020-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4725848563968668,820,920,1340,800,21154.584699453557,2019-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4688346883468834,790,900,1290,720,21212.48433048433,2018-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4630681818181818,760,860,1240,680,21244.794029850746,2017-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4577259475218659,750,820,1220,660,21257.720364741643,2016-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4684684684684685,680,840,1160,650,21280.34482758621,2015-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4620253164556962,660,800,1090,640,21343.20265780731,2014-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4509803921568628,650,790,1030,610,21376.719723183392,2013-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4503311258278146,630,790,1020,590,21421.05923344948,2012-12-31
CAIRNHILL,NEWTON,CR,CR_NEWTON,CR_NEWTON_CAIRNHILL,0.4459459459459459,640,810,990,560,21394.54416961131,2011-12-31
GOODWOOD PARK,NEWTON,CR,CR_NEWTON,CR_NEWTON_GOODWOOD PARK,0.4761904761904762,360,280,430,210,21079.14754098361,2020-12-31
GOODWOOD PARK,NEWTON,CR,CR_NEWTON,CR_NEWTON_GOODWOOD PARK,0.4715447154471545,340,280,410,190,21092.840336134454,2019-12-31
GOODWOOD PARK,NEWTON,CR,CR_NEWTON,CR_NEWTON_GOODWOOD PARK,0.4695652173913044,310,260,400,170,21038.0,2018-12-31
